Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh),Urban Household (kWh),Urban Industrial (kWh),Urban Commercial (kWh),Urban Others (kWh),Rural Household (kWh),Rural Industrial (kWh),Rural Commercial (kWh),Rural Others (kWh),Period,Adjusted Total Usage (kWh)
2022-09-11,24.9,88.2,Autumn,13.6,0.0,3130000.0,3398.031042363871,3126.400334384154,1035.7328725915418,937.920100315246,781.6000835960385,625.2800668768309,156.32001671920773,466.0797926661938,258.93321814788544,207.1465745183084,103.57328725915418,,
2022-09-12,24.5,90.2,Autumn,11.0,0.0,3130000.0,4795.072022522819,3026.623465689283,1252.9299851036333,907.9870397067848,756.6558664223207,605.3246931378566,151.33117328446414,563.818493296635,313.2324962759083,250.5859970207267,125.29299851036332,,
2022-09-13,23.6,94.3,Autumn,8.3,0.0,3130000.0,4592.773278357852,3232.2276718787434,1205.250389463968,969.668301563623,808.0569179696859,646.4455343757487,161.61138359393718,542.3626752587857,301.312597365992,241.05007789279364,120.52503894639682,,
2022-09-14,23.2,92.1,Autumn,13.0,0.0,3130000.0,3680.219919971767,3034.8438974438395,1402.2290897583016,910.4531692331518,758.7109743609599,606.968779488768,151.742194872192,631.0030903912358,350.5572724395754,280.4458179516604,140.22290897583017,,
2022-09-15,23.6,88.9,Autumn,11.9,0.0,3130000.0,3635.314863396115,2942.8488556514058,1165.2450687575767,882.8546566954217,735.7122139128514,588.5697711302812,147.1424427825703,524.3602809409095,291.3112671893942,233.04901375151536,116.52450687575768,,
2022-09-16,22.6,95.7,Autumn,8.4,0.0,3130000.0,3637.639341288285,2453.914225078623,1062.004836837009,736.1742675235869,613.4785562696558,490.7828450157247,122.69571125393117,477.902176576654,265.50120920925224,212.4009673674018,106.2004836837009,,
2022-09-17,23.3,91.1,Autumn,13.3,0.0,3130000.0,3815.465903804412,2736.212161506578,1073.4501711394987,820.8636484519734,684.0530403766445,547.2424323013156,136.8106080753289,483.0525770127744,268.3625427848747,214.69003422789976,107.34501711394988,,
2022-09-18,23.0,88.2,Autumn,11.8,0.0,3130000.0,4139.977785562959,2630.609979560223,1346.5166111728518,789.1829938680669,657.6524948900558,526.1219959120447,131.53049897801117,605.9324750277833,336.62915279321294,269.3033222345704,134.6516611172852,,
2022-09-19,22.6,87.6,Autumn,13.9,0.0,3130000.0,4003.39516265157,2608.7581124061103,1283.255183923501,782.6274337218331,652.1895281015276,521.7516224812221,130.43790562030551,577.4648327655755,320.8137959808752,256.6510367847002,128.3255183923501,,
2022-09-20,22.0,91.1,Autumn,3.8,0.0,3130000.0,3796.315632839679,3359.744543032433,1054.9656600291246,1007.9233629097298,839.9361357581082,671.9489086064866,167.98722715162165,474.73454701310607,263.74141500728115,210.9931320058249,105.49656600291246,,
2022-09-21,22.3,88.9,Autumn,4.9,0.0,3130000.0,4268.150205224564,2762.358844561821,1047.453419620617,828.7076533685463,690.5897111404553,552.4717689123643,138.11794222809107,471.35403882927767,261.86335490515427,209.49068392412343,104.74534196206172,,
2022-09-22,22.7,85.3,Autumn,6.8,0.0,3130000.0,3573.019792372396,3276.341084912464,1319.7884859330509,982.9023254737392,819.085271228116,655.2682169824928,163.8170542456232,593.904818669873,329.9471214832627,263.9576971866102,131.9788485933051,,
2022-09-23,22.7,83.9,Autumn,9.4,0.0,3130000.0,3797.662908201192,3007.571957168564,1042.4453094954822,902.2715871505692,751.892989292141,601.5143914337128,150.3785978584282,469.100389272967,260.6113273738705,208.48906189909644,104.24453094954822,,
2022-09-24,23.2,85.5,Autumn,12.7,0.0,3130000.0,3906.8820095881792,3176.176119247477,1373.1599393268448,952.852835774243,794.0440298118692,635.2352238494955,158.80880596237387,617.9219726970802,343.2899848317112,274.63198786536896,137.31599393268448,,
2022-09-25,23.9,84.4,Autumn,16.0,0.0,3130000.0,4038.897812268813,2875.198652080743,1322.1164751899985,862.5595956242229,718.7996630201858,575.0397304161487,143.75993260403715,594.9524138354993,330.5291187974996,264.4232950379997,132.21164751899985,,
2022-09-26,23.3,86.2,Autumn,13.2,0.0,3130000.0,4523.214946663638,2951.7031141728967,1046.2357945213885,885.510934251869,737.9257785432242,590.3406228345793,147.58515570864483,470.8061075346248,261.5589486303471,209.2471589042777,104.62357945213886,,
2022-09-27,23.6,85.1,Autumn,16.8,0.0,3130000.0,3661.581438630375,2864.774353639419,1047.7761040549765,859.4323060918257,716.1935884098548,572.9548707278839,143.23871768197097,471.4992468247394,261.9440260137441,209.5552208109953,104.77761040549764,,
2022-09-28,23.9,84.8,Autumn,11.5,0.0,3130000.0,4124.493467570636,2558.5427121224457,1445.9075192121545,767.5628136367337,639.6356780306114,511.7085424244892,127.92713560612228,650.6583836454696,361.4768798030386,289.1815038424309,144.59075192121546,,
2022-09-29,24.2,90.2,Autumn,13.0,0.0,3130000.0,4239.544482657948,3101.6367367938883,1175.5562816592617,930.4910210381664,775.4091841984721,620.3273473587777,155.08183683969443,529.0003267466677,293.8890704148154,235.1112563318524,117.55562816592618,,
2022-09-30,24.2,87.6,Autumn,16.7,0.0,3130000.0,3436.095703471494,2646.649100807105,1173.954290030328,793.9947302421314,661.6622752017762,529.329820161421,132.33245504035526,528.2794305136475,293.488572507582,234.7908580060656,117.3954290030328,,
2022-10-01,24.6,85.6,Autumn,12.8,0.0,3130000.0,4261.810426859576,2382.465631655896,1369.1598738386276,714.7396894967687,595.616407913974,476.4931263311792,119.1232815827948,616.1219432273824,342.2899684596569,273.8319747677255,136.91598738386276,,
2022-10-02,24.5,83.7,Autumn,16.3,0.0,3130000.0,3618.6843779922247,3022.3375028963774,1428.5170084601596,906.7012508689132,755.5843757240943,604.4675005792755,151.11687514481886,642.8326538070718,357.1292521150399,285.70340169203195,142.85170084601597,,
2022-10-03,24.6,79.8,Autumn,18.7,0.0,3130000.0,3463.469470425674,2539.8640743150377,1445.6256249707442,761.9592222945113,634.9660185787594,507.9728148630076,126.99320371575187,650.5315312368349,361.4064062426861,289.12512499414885,144.56256249707442,,
2022-10-04,24.1,83.3,Autumn,17.5,0.0,3130000.0,4764.132335445265,3326.2117764425893,1342.9262632871532,997.8635329327768,831.5529441106473,665.242355288518,166.3105888221295,604.316818479219,335.7315658217883,268.58525265743066,134.29262632871533,,
2022-10-05,24.3,86.7,Autumn,17.1,0.0,3130000.0,4788.776721842886,3340.087622173111,1176.4343012317784,1002.0262866519332,835.0219055432777,668.0175244346223,167.00438110865556,529.3954355543003,294.1085753079446,235.28686024635567,117.64343012317784,,
2022-10-06,24.0,86.5,Autumn,12.7,0.0,3130000.0,4557.387876523738,3299.84642505632,1047.1858406251013,989.953927516896,824.9616062640799,659.969285011264,164.992321252816,471.2336282812956,261.7964601562753,209.43716812502024,104.71858406251012,,
2022-10-07,23.0,90.9,Autumn,5.2,0.0,3130000.0,3816.0126471749822,2738.728663594513,1353.419786034155,821.6185990783539,684.6821658986282,547.7457327189026,136.93643317972564,609.0389037153698,338.3549465085388,270.68395720683105,135.34197860341553,,
2022-10-08,23.2,86.8,Autumn,10.4,0.0,3130000.0,3511.474302786892,2373.3393480922605,1256.8483209679036,712.0018044276782,593.3348370230651,474.6678696184521,118.66696740461305,565.5817444355566,314.2120802419759,251.36966419358075,125.68483209679036,,
2022-10-09,24.2,80.3,Autumn,18.9,0.0,3130000.0,4374.665858073981,3313.7059738367493,1197.6089609679386,994.1117921510248,828.4264934591873,662.74119476735,165.6852986918375,538.9240324355724,299.40224024198466,239.52179219358771,119.76089609679389,,
2022-10-10,23.7,90.2,Autumn,13.1,0.0,3130000.0,4015.47340217168,2798.502427893517,1410.4628623220583,839.550728368055,699.6256069733793,559.7004855787035,139.92512139467587,634.7082880449262,352.6157155805146,282.09257246441166,141.04628623220583,,
2022-10-11,24.0,90.7,Autumn,13.8,0.0,3130000.0,3547.331839991265,3353.1973079676027,1059.413529346642,1005.9591923902808,838.2993269919007,670.6394615935205,167.65986539838013,476.7360882059889,264.8533823366605,211.8827058693284,105.9413529346642,,
2022-10-12,23.3,90.7,Autumn,8.3,0.0,3130000.0,4096.448132219273,3350.0710257289097,1227.8078573170703,1005.0213077186728,837.5177564322274,670.014205145782,167.5035512864455,552.5135357926816,306.9519643292676,245.56157146341408,122.78078573170704,,
2022-10-13,23.6,90.0,Autumn,11.7,0.0,3130000.0,3418.345248655889,3236.127791005977,1015.3340370517772,970.8383373017932,809.0319477514943,647.2255582011954,161.80638955029886,456.90031667329976,253.8335092629443,203.06680741035544,101.53340370517772,,
2022-10-14,23.5,89.9,Autumn,12.1,0.0,3130000.0,4705.907708065021,2660.7377065096307,1217.2279221182694,798.2213119528892,665.1844266274077,532.1475413019261,133.0368853254815,547.7525649532213,304.30698052956734,243.44558442365388,121.72279221182694,,
2022-10-15,23.9,81.9,Autumn,18.5,0.0,3130000.0,3748.562979908325,2754.1178073075707,1035.1785958987916,826.2353421922712,688.5294518268927,550.8235614615141,137.70589036537854,465.83036815445627,258.7946489746979,207.03571917975836,103.51785958987917,,
2022-10-16,24.0,76.3,Autumn,18.0,0.0,3130000.0,4342.716014689613,3234.1985797688494,1062.777831725121,970.2595739306548,808.5496449422124,646.8397159537699,161.70992898844247,478.2500242763044,265.6944579312802,212.5555663450242,106.2777831725121,,
2022-10-17,24.4,86.6,Autumn,11.1,0.0,3130000.0,3826.4571470804312,2683.8879381679285,1062.2075798520143,805.1663814503785,670.9719845419821,536.7775876335858,134.19439690839644,477.9934109334064,265.5518949630036,212.4415159704029,106.22075798520144,,
2022-10-18,23.3,92.1,Autumn,8.0,0.0,3130000.0,4133.078252665868,2532.016612035684,1296.9377725043585,759.6049836107052,633.004153008921,506.4033224071368,126.6008306017842,583.6219976269613,324.2344431260896,259.3875545008717,129.69377725043586,,
2022-10-19,24.7,85.3,Autumn,13.9,0.0,3130000.0,4172.285386608645,2930.994796712232,1339.6887234148326,879.2984390136696,732.748699178058,586.1989593424464,146.5497398356116,602.8599255366747,334.92218085370814,267.9377446829665,133.96887234148326,,
2022-10-20,24.3,88.0,Autumn,14.7,0.0,3130000.0,3639.773102391508,3321.778291745704,1267.86976394969,996.5334875237112,830.444572936426,664.3556583491409,166.08891458728522,570.5413937773606,316.9674409874225,253.573952789938,126.786976394969,,
2022-10-21,24.4,87.1,Autumn,12.9,0.0,3130000.0,4794.593417577527,3074.4183094283544,1435.10570822288,922.3254928285064,768.6045773570886,614.8836618856709,153.72091547141773,645.797568700296,358.77642705572,287.021141644576,143.510570822288,,
2022-10-22,23.9,81.6,Autumn,15.1,0.0,3130000.0,4508.435318916738,2944.6542275281345,1175.8210768095032,883.3962682584403,736.1635568820336,588.930845505627,147.23271137640674,529.1194845642765,293.9552692023758,235.16421536190063,117.58210768095032,,
2022-10-23,22.5,68.3,Autumn,22.1,0.0,3130000.0,4750.318884942487,2457.5214585964764,1136.458996857889,737.2564375789428,614.3803646491191,491.5042917192953,122.87607292982382,511.40654858605,284.1147492144722,227.29179937157775,113.64589968578888,,
2022-10-24,22.4,63.9,Autumn,22.3,0.0,3130000.0,4684.579522826502,2990.954516172172,1393.7945070497449,897.2863548516516,747.738629043043,598.1909032344345,149.54772580860862,627.2075281723852,348.4486267624362,278.758901409949,139.3794507049745,,
2022-10-25,22.4,64.7,Autumn,21.9,0.0,3130000.0,4247.616891583175,3377.301355659741,1109.0356452307362,1013.1904066979224,844.3253389149353,675.4602711319483,168.86506778298707,499.06604035383134,277.25891130768406,221.80712904614725,110.90356452307364,,
2022-10-26,22.1,68.7,Autumn,22.2,0.0,3130000.0,4724.382110898551,2501.7217906992782,1435.569262808115,750.5165372097835,625.4304476748196,500.3443581398557,125.08608953496392,646.0061682636517,358.8923157020287,287.113852561623,143.5569262808115,,
2022-10-27,21.5,67.7,Autumn,21.8,0.0,3130000.0,3497.965452553322,2891.364030715446,1015.68759093416,867.4092092146337,722.8410076788615,578.2728061430893,144.56820153577232,457.059415920372,253.92189773354,203.137518186832,101.568759093416,,
2022-10-28,21.4,65.1,Autumn,21.8,0.0,3130000.0,3656.14982755264,3261.2254872139274,1438.507909504117,978.3676461641782,815.3063718034819,652.2450974427855,163.0612743606964,647.3285592768526,359.62697737602923,287.7015819008234,143.8507909504117,,
2022-10-29,21.4,63.9,Autumn,21.7,0.0,3130000.0,3434.2957367146128,3120.5051185014,1029.3760064290511,936.15153555042,780.12627962535,624.10102370028,156.02525592507,463.219202893073,257.3440016072628,205.87520128581025,102.93760064290512,,
2022-10-30,21.2,62.6,Autumn,22.0,0.0,3130000.0,3846.49944000028,3075.433960412219,1403.7473239688347,922.6301881236656,768.8584901030548,615.0867920824439,153.77169802061098,631.6862957859756,350.9368309922087,280.74946479376695,140.37473239688347,,
2022-10-31,21.1,67.7,Autumn,21.2,0.0,3130000.0,3939.7217445084943,3081.0670654724668,1243.2933646976885,924.32011964174,770.2667663681167,616.2134130944934,154.05335327362334,559.4820141139598,310.8233411744221,248.65867293953767,124.32933646976886,,
2022-11-01,20.9,67.0,Autumn,21.1,0.0,3130000.0,3767.059776637796,2727.739699562258,1448.7000038374908,818.3219098686774,681.9349248905645,545.5479399124516,136.3869849781129,651.9150017268709,362.1750009593727,289.7400007674982,144.8700003837491,,
2022-11-02,22.0,71.5,Autumn,18.2,0.0,3130000.0,4587.320752828077,2659.8548357140457,1042.9016093471596,797.9564507142137,664.9637089285114,531.9709671428092,132.9927417857023,469.3057242062218,260.7254023367899,208.58032186943197,104.29016093471596,,
2022-11-03,21.9,63.6,Autumn,21.1,0.0,3130000.0,3892.741977050701,3191.164360602068,1254.839582453366,957.3493081806204,797.791090150517,638.2328721204136,159.5582180301034,564.6778121040147,313.7098956133415,250.9679164906732,125.4839582453366,,
2022-11-04,21.8,65.6,Autumn,20.4,0.0,3130000.0,3781.1659051095417,3191.9392648928406,1438.2534860041485,957.581779467852,797.9848162232101,638.3878529785682,159.59696324464204,647.2140687018668,359.5633715010371,287.6506972008297,143.82534860041486,,
2022-11-05,21.7,63.4,Autumn,20.9,0.0,3130000.0,4166.378037219504,3250.6143704835545,1241.2610952516748,975.1843111450664,812.6535926208886,650.1228740967109,162.53071852417773,558.5674928632536,310.3152738129187,248.25221905033496,124.12610952516748,,
2022-11-06,21.6,63.3,Autumn,20.5,0.0,3130000.0,3575.124737277576,3298.1736608980327,1288.1912327947707,989.4520982694098,824.5434152245082,659.6347321796065,164.90868304490164,579.6860547576468,322.0478081986927,257.63824655895417,128.81912327947708,,
2022-11-07,21.5,63.6,Autumn,19.8,0.0,3130000.0,4548.263325888313,2884.166250122208,1317.4837422502835,865.2498750366624,721.041562530552,576.8332500244417,144.20831250611042,592.8676840126276,329.3709355625709,263.4967484500567,131.74837422502836,,
2022-11-08,21.9,66.9,Autumn,17.3,0.0,3130000.0,3477.448411347088,2874.044083823169,1210.9943496625397,862.2132251469507,718.5110209557922,574.8088167646338,143.70220419115844,544.9474573481428,302.7485874156349,242.19886993250796,121.09943496625397,,
2022-11-09,22.5,65.7,Autumn,18.1,0.0,3130000.0,4820.055746477635,3179.7649644087687,1287.3786552092529,953.9294893226306,794.9412411021922,635.9529928817537,158.98824822043844,579.3203948441638,321.8446638023132,257.47573104185057,128.73786552092528,,
2022-11-10,21.1,63.7,Autumn,20.4,0.0,3130000.0,4504.18521662301,3026.964471459998,1268.2872080810046,908.0893414379996,756.7411178649995,605.3928942919996,151.3482235729999,570.7292436364521,317.07180202025114,253.6574416162009,126.82872080810046,,
2022-11-11,21.4,61.8,Autumn,20.1,0.0,3130000.0,3660.171483840887,3080.5342752197416,1408.1687442277068,924.1602825659224,770.1335688049354,616.1068550439484,154.0267137609871,633.675934902468,352.0421860569267,281.6337488455414,140.8168744227707,,
2022-11-12,21.5,66.2,Autumn,20.0,0.0,3130000.0,3375.865029422353,3177.1870538567805,1030.3854464536216,953.156116157034,794.2967634641951,635.4374107713561,158.85935269283902,463.67345090412977,257.5963616134054,206.07708929072436,103.03854464536217,,
2022-11-13,21.4,66.8,Autumn,20.1,0.0,3130000.0,4567.783479715066,3274.23836946066,1134.3624332621791,982.271510838198,818.559592365165,654.8476738921321,163.71191847303302,510.4630949679806,283.5906083155448,226.87248665243584,113.43624332621792,,
2022-11-14,22.3,70.6,Autumn,18.9,0.0,3130000.0,4407.9601319537,2705.5960273691776,1429.9133822837937,811.6788082107532,676.3990068422944,541.1192054738356,135.2798013684589,643.4610220277071,357.4783455709484,285.9826764567587,142.99133822837936,,
2022-11-15,22.8,71.3,Autumn,17.6,0.0,3130000.0,4440.556134836218,2744.316349590211,1403.3591136154007,823.2949048770632,686.0790873975527,548.8632699180422,137.21581747951055,631.5116011269304,350.8397784038502,280.67182272308014,140.33591136154007,,
2022-11-16,21.5,70.6,Autumn,19.6,0.0,3130000.0,4502.751242161169,2454.2306522343665,1211.486908468397,736.26919567031,613.5576630585916,490.8461304468733,122.71153261171833,545.1691088107787,302.8717271170992,242.2973816936794,121.1486908468397,,
2022-11-17,20.8,64.4,Autumn,19.8,0.0,3130000.0,3476.7037862531843,2953.120837372149,1284.10042094736,885.9362512116446,738.2802093430372,590.6241674744298,147.65604186860745,577.845189426312,321.02510523684,256.820084189472,128.410042094736,,
2022-11-18,19.9,60.7,Autumn,19.8,0.0,3130000.0,3895.261972477013,2394.442241562975,1132.781033381062,718.3326724688925,598.6105603907438,478.8884483125951,119.72211207814875,509.7514650214779,283.1952583452655,226.5562066762124,113.2781033381062,,
2022-11-19,19.4,63.4,Autumn,19.6,0.0,3130000.0,3538.2531920188703,2837.043583723277,1093.3741295159496,851.1130751169832,709.2608959308193,567.4087167446554,141.85217918616385,492.0183582821773,273.3435323789874,218.6748259031899,109.33741295159496,,
