Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Usage (kWh),Rural Usage (kWh)
05-03-2022,25.2,44.3,Summer,23.7,0,3130000,4521.207917,2821.791637,1699.41628
06-03-2022,25.1,49,Summer,17.7,0,3130000,4553.096389,3102.52729,1450.569099
07-03-2022,25.8,50.9,Summer,18,0,3130000,4738.709249,3214.993171,1523.716078
08-03-2022,25.9,51.1,Summer,19.3,0,3130000,4710.360523,2981.613083,1728.74744
09-03-2022,25.2,55.2,Summer,20.9,0.7,3130000,4667.767559,3123.136424,1544.631135
10-03-2022,24.7,55.5,Summer,17.8,0,3130000,4733.558673,2861.087939,1872.470734
11-03-2022,25.3,54.9,Summer,20,1,3130000,4698.390852,3148.298101,1550.092751
12-03-2022,24.8,54.5,Summer,21.9,0.1,3130000,4708.277244,2841.408351,1866.868893
13-03-2022,25.6,48.5,Summer,24.1,0,3130000,4461.265317,2680.344567,1780.92075
14-03-2022,25.5,41,Summer,25.3,0,3130000,4646.118251,3066.310912,1579.807339
15-03-2022,26.3,38.1,Summer,25.5,0,3130000,4832.34036,3214.348906,1617.991454
16-03-2022,27.5,37.9,Summer,25.8,0,3130000,4622.620445,3215.007309,1407.613136
17-03-2022,27.9,37.9,Summer,25.5,0,3130000,4612.325032,3021.273163,1591.051869
18-03-2022,28.5,44.5,Summer,23.7,0,3130000,4810.19686,3030.791562,1779.405298
19-03-2022,27.6,54.9,Summer,22.1,0,3130000,4713.543233,3155.146654,1558.396579
20-03-2022,27.2,53.3,Summer,21.9,0,3130000,4729.105204,2872.088285,1857.016919
21-03-2022,27.2,55.8,Summer,20.9,0,3130000,3297.656866,1993.799334,1303.857532
22-03-2022,27.9,47.2,Summer,19.7,0,3130000,3298.344668,2167.119125,1131.225543
23-03-2022,27.7,45.1,Summer,16.9,0,3130000,3299.032469,2085.062621,1213.969848
24-03-2022,27.8,56.5,Summer,17.1,0.1,3130000,3299.720271,2012.155468,1287.564803
25-03-2022,27.3,67.8,Summer,14.4,0,3130000,3300.408073,2070.642904,1229.765168
26-03-2022,28.1,64.6,Summer,21.7,0,3130000,3301.095874,2018.88682,1282.209054
27-03-2022,28.3,58.3,Summer,20.6,0,3130000,3301.783676,2101.900067,1199.883609
28-03-2022,28.8,55.3,Summer,20.4,0,3130000,3302.471477,2237.162823,1065.308654
29-03-2022,29.2,48.5,Summer,26.3,0,3130000,3303.159279,2052.114459,1251.044821
30-03-2022,29,37.9,Summer,26.8,0,3130000,3303.847081,2149.878548,1153.968533
31-03-2022,27.9,33.9,Summer,27.4,0,3130000,3304.534882,2202.913351,1101.621532
01-04-2022,27.7,35.7,Summer,27.5,0,3130000,4643.715745,3019.113567,1624.602178
02-04-2022,27.6,48,Summer,26.8,0,3130000,4689.486929,2824.086274,1865.400655
03-04-2022,28.5,56.2,Summer,25.1,0,3130000,4515.580711,2852.4322,1663.148511
04-04-2022,28.5,57.1,Summer,21.9,0,3130000,4465.410387,2933.603374,1531.807013
05-04-2022,29.3,59.7,Summer,21.6,0,3130000,4813.70251,3209.199869,1604.502641
06-04-2022,29.1,62.2,Summer,24.4,0,3130000,4554.318567,3102.595643,1451.722924
07-04-2022,29.3,58.1,Summer,24.6,0,3130000,4794.45639,3176.730651,1617.725739
08-04-2022,29.1,57.5,Summer,22.5,0,3130000,4498.630632,3133.102328,1365.528304
09-04-2022,28.5,60.2,Summer,23,0.2,3130000,4635.599291,3024.370195,1611.229096
10-04-2022,28.8,61.6,Summer,23.5,0,3130000,4613.974867,3068.178958,1545.795909
11-04-2022,28.7,54.4,Summer,24.5,0,3130000,4439.735916,2933.29736,1506.438556
12-04-2022,29.4,47.9,Summer,25.1,0,3130000,4520.52889,2977.124177,1543.404713
13-04-2022,30,46.1,Summer,23.3,0.1,3130000,4490.227452,2989.586324,1500.641128
14-04-2022,29.2,54.5,Summer,24.2,0.7,3130000,4493.761848,3067.779616,1425.982232
15-04-2022,28.4,56.9,Summer,26.8,0,3130000,4708.27579,3049.584851,1658.690939
16-04-2022,28.3,51.2,Summer,27.5,0,3130000,4581.277163,3018.69677,1562.580393
17-04-2022,28.4,53.9,Summer,26.5,0,3130000,4602.604348,3138.957083,1463.647265
18-04-2022,28.3,55.6,Summer,26.1,0,3130000,4712.835439,2864.406167,1848.429272
19-04-2022,28.6,59,Summer,25,0.8,3130000,4481.837672,2723.723135,1758.114537
20-04-2022,29.6,55.2,Summer,23.3,0.7,3130000,4644.640428,2930.922157,1713.718271
21-04-2022,29.4,46.2,Summer,23,0,3130000,3305.222684,2231.206111,1074.016573
22-04-2022,30.1,40,Summer,23.1,0,3130000,3305.910486,2183.524545,1122.385941
23-04-2022,29.4,55.9,Summer,21.3,1.3,3130000,3306.598287,2188.011839,1118.586449
24-04-2022,28.7,60.5,Summer,21.9,0.2,3130000,3307.286089,2293.656338,1013.629751
25-04-2022,29.8,53.3,Summer,24.3,0,3130000,3307.973891,2116.459557,1191.514334
26-04-2022,30.2,47.6,Summer,25.3,0,3130000,3308.661692,2157.439308,1151.222384
27-04-2022,31,45.1,Summer,24.3,0,3130000,3309.349494,2107.72307,1201.626424
28-04-2022,30.9,47.5,Summer,23.9,0.3,3130000,3310.037296,2111.47823,1198.559066
29-04-2022,30.2,58.9,Summer,25.3,0,3130000,3310.725097,2292.476378,1018.248719
30-04-2022,29.6,49.2,Summer,27.4,0,3130000,3311.412899,2182.627592,1128.785307
01-05-2022,28.7,52.4,Summer,27.1,0,3130000,4704.204003,2893.591535,1810.612468
02-05-2022,28.5,62.9,Summer,26.2,0,3130000,4627.928565,3204.997449,1422.931116
03-05-2022,28.3,63.5,Summer,26.5,0,3130000,4442.263701,3020.152659,1422.111042
04-05-2022,29.1,57.9,Summer,27.3,0,3130000,4590.715119,3047.466592,1543.248527
05-05-2022,29.2,56.9,Summer,27,0.1,3130000,4580.085091,2938.197389,1641.887702
06-05-2022,29.1,53,Summer,27.5,0,3130000,4839.353121,2952.592772,1886.760349
07-05-2022,29.4,56,Summer,27,0,3130000,4773.27755,3083.855016,1689.422534
08-05-2022,30,54.6,Summer,22.4,0,3130000,4650.793414,2970.719556,1680.073858
09-05-2022,29.3,59.9,Summer,22.2,0.5,3130000,4465.439465,2901.467823,1563.971642
10-05-2022,28.7,65.9,Summer,22.7,0.4,3130000,4598.542578,3171.834851,1426.707727
11-05-2022,28.1,67.9,Summer,21.7,0.4,3130000,4784.694203,3085.453604,1699.240599
12-05-2022,27.2,73.1,Summer,14.5,0,3130000,4565.368996,3112.02029,1453.348706
13-05-2022,27.6,69,Summer,20.7,0,3130000,4725.000537,3097.725434,1627.275103
14-05-2022,28,63.3,Summer,24.1,0,3130000,4655.415743,2933.076928,1722.338815
15-05-2022,28.4,67.3,Summer,24.4,0.1,3130000,4812.821684,3299.339253,1513.482431
16-05-2022,29.8,61.4,Summer,26.7,0,3130000,4689.995044,3121.422909,1568.572135
17-05-2022,29.1,60.4,Summer,25.2,0,3130000,4463.697973,2877.004067,1586.693906
18-05-2022,28.6,60.3,Summer,24.8,0,3130000,4550.523705,3098.464529,1452.059176
19-05-2022,28.3,65.9,Summer,19.1,0.8,3130000,4529.017188,2778.385874,1750.631314
20-05-2022,26.5,71.1,Summer,14.5,0.7,3130000,4545.275964,2803.045925,1742.230039
21-05-2022,27.2,65.4,Summer,24.6,0,3130000,3312.100701,2147.576075,1164.524626
22-05-2022,27.7,65.1,Summer,25.2,0,3130000,3312.788502,2207.319972,1105.46853
23-05-2022,27.9,66.5,Summer,22.9,0.1,3130000,3313.476304,2012.940404,1300.5359
24-05-2022,28.2,67.1,Summer,22,0,3130000,3314.164106,2220.342778,1093.821327
25-05-2022,28.1,65.6,Summer,25.4,0,3130000,3314.851907,2229.303562,1085.548346
26-05-2022,27.7,67.3,Summer,22.9,0,3130000,3315.539709,2022.999601,1292.540108
27-05-2022,27.6,64.6,Summer,22.9,0,3130000,3316.227511,2129.406847,1186.820664
28-05-2022,27.4,65.3,Summer,22.7,0.3,3130000,3316.915312,2119.722844,1197.192468
29-05-2022,27.4,66.6,Summer,21.4,0,3130000,3317.603114,2103.500615,1214.102499
30-05-2022,27.6,66.6,Summer,23.4,0.1,3130000,3318.290916,2308.975404,1009.315512
31-05-2022,28,66.4,Summer,23.5,0.8,3130000,3318.978717,2025.597734,1293.380984
01-06-2022,27.5,66.7,Monsoon,18.7,0.4,3130000,3445.236848,2289.893518,1155.34333
02-06-2022,28.3,63.7,Monsoon,21,0,3130000,3454.868009,2109.149494,1345.718515
03-06-2022,28.2,64.6,Monsoon,24.9,0.7,3130000,3578.878487,2402.185199,1176.693288
04-06-2022,28.7,63.2,Monsoon,25.6,0.1,3130000,3530.350686,2148.995032,1381.355654
05-06-2022,28.6,65.3,Monsoon,23.8,0.6,3130000,3647.92468,2276.978377,1370.946303
06-06-2022,27.9,66.1,Monsoon,19.4,2.4,3130000,3635.605239,2225.772311,1409.832928
07-06-2022,27.5,68.4,Monsoon,13.9,0.6,3130000,3674.617987,2417.924006,1256.693981
08-06-2022,28.1,71.2,Monsoon,19.3,1.5,3130000,3691.347356,2368.065742,1323.281614
09-06-2022,26.6,75.7,Monsoon,17.6,0.3,3130000,3422.553484,2218.810993,1203.742491
10-06-2022,26.5,77.9,Monsoon,20.7,26,3130000,3575.940104,2226.025968,1349.914136
11-06-2022,25.4,82.8,Monsoon,9.8,2,3130000,3441.642513,2320.986445,1120.656068
12-06-2022,25.8,78,Monsoon,7.7,3.3,3130000,3586.270513,2156.363187,1429.907326
13-06-2022,27.1,71.5,Monsoon,17.8,0.8,3130000,3549.413169,2456.20761,1093.205559
14-06-2022,26.9,71.2,Monsoon,21.6,0.7,3130000,3418.555715,2061.7176,1356.838115
15-06-2022,27.2,71,Monsoon,19.8,0.9,3130000,3687.129358,2372.152505,1314.976853
16-06-2022,26.8,74.4,Monsoon,17.8,1.2,3130000,3398.50073,2268.175157,1130.325573
17-06-2022,26.8,74.1,Monsoon,16.4,0.7,3130000,3625.93809,2463.455101,1162.482989
18-06-2022,26.9,72.7,Monsoon,19.1,1.7,3130000,3537.74071,2296.836054,1240.904656
19-06-2022,26,76.5,Monsoon,13.5,3.7,3130000,3596.532492,2501.163962,1095.36853
20-06-2022,24.2,86.1,Monsoon,5.8,0.5,3130000,3622.281689,2525.281112,1097.000577
21-06-2022,24.6,82.5,Monsoon,11,4.5,3130000,3319.666519,2150.231991,1169.434528
22-06-2022,24.8,82,Monsoon,9.9,5.9,3130000,3320.354321,2108.974457,1211.379864
23-06-2022,24.8,84.9,Monsoon,11.7,2.8,3130000,3321.042122,2270.031964,1051.010158
24-06-2022,25,83.2,Monsoon,8.9,0.4,3130000,3321.729924,2182.139122,1139.590802
25-06-2022,24.9,82.5,Monsoon,9.1,3.6,3130000,3322.417726,2118.674144,1203.743582
26-06-2022,24.9,83.3,Monsoon,8.7,0.1,3130000,3323.105527,2004.039044,1319.066484
27-06-2022,24.2,87.1,Monsoon,9.1,0.2,3130000,3323.793329,2301.368483,1022.424846
28-06-2022,24.4,87.5,Monsoon,12.7,0.2,3130000,3324.481131,2005.483698,1318.997433
29-06-2022,25.4,81.3,Monsoon,15.3,1.8,3130000,3325.168932,2240.383831,1084.785101
30-06-2022,24.8,83.4,Monsoon,12.5,5,3130000,3325.856734,2208.607928,1117.248806
01-07-2022,24,89.6,Monsoon,7.9,5,3130000,3676.410814,2479.534729,1196.876085
02-07-2022,24.4,88.1,Monsoon,13.3,3.6,3130000,3582.290877,2258.290526,1324.000351
03-07-2022,25,85.5,Monsoon,15,0.3,3130000,3494.659678,2124.488747,1370.170931
04-07-2022,23.9,90.9,Monsoon,11.1,10.7,3130000,3646.159958,2550.189113,1095.970845
05-07-2022,23.6,90.5,Monsoon,4.7,3,3130000,3519.774349,2242.142437,1277.631912
06-07-2022,23.3,94,Monsoon,7.4,25,3130000,3641.524822,2378.801716,1262.723106
07-07-2022,23,94.6,Monsoon,3.9,18,3130000,3653.038488,2426.593107,1226.445381
08-07-2022,23.2,93.3,Monsoon,4.2,4,3130000,3686.127058,2537.791196,1148.335862
09-07-2022,22.9,94.8,Monsoon,2.6,25,3130000,3642.329619,2356.617227,1285.712392
10-07-2022,23,93,Monsoon,4.3,9,3130000,3516.412954,2422.85202,1093.560934
11-07-2022,22.5,95.3,Monsoon,2.9,51,3130000,3674.753445,2350.751193,1324.002252
12-07-2022,22.3,95.3,Monsoon,2.8,34,3130000,3583.567911,2436.313971,1147.25394
13-07-2022,22.2,95.8,Monsoon,2.4,71,3130000,3629.582379,2307.46024,1322.122139
14-07-2022,22.6,93.9,Monsoon,4.6,16,3130000,3524.756017,2166.337937,1358.41808
15-07-2022,22.9,93.6,Monsoon,5.4,7,3130000,3546.726903,2148.08563,1398.641273
16-07-2022,23.6,91,Monsoon,10.6,14.8,3130000,3616.610233,2485.028732,1131.581501
17-07-2022,24.2,89.3,Monsoon,14.7,0.4,3130000,3472.638765,2153.58643,1319.052335
18-07-2022,23.1,92.1,Monsoon,5.6,0.7,3130000,3656.207346,2493.293415,1162.913931
19-07-2022,23.6,90.4,Monsoon,10.7,2.5,3130000,3600.942201,2284.799274,1316.142927
20-07-2022,23.9,87.9,Monsoon,13.8,0.1,3130000,3524.587506,2199.040388,1325.547118
21-07-2022,24,87.4,Monsoon,15,0.7,3130000,3326.544536,2303.60138,1022.943156
22-07-2022,24.2,84.8,Monsoon,14.9,0.9,3130000,3327.232337,1997.476088,1329.75625
23-07-2022,23.4,89.5,Monsoon,9.8,0.5,3130000,3327.920139,2011.598446,1316.321693
24-07-2022,22.9,92.1,Monsoon,4.4,2.7,3130000,3328.607941,2015.640092,1312.967849
25-07-2022,23.7,87.8,Monsoon,10.6,0.9,3130000,3329.295742,2045.101821,1284.193922
26-07-2022,23.6,87.7,Monsoon,9.2,3.1,3130000,3329.983544,2315.734094,1014.24945
27-07-2022,23.9,88.6,Monsoon,11.5,50.8,3130000,3330.671346,2048.165299,1282.506047
28-07-2022,25.3,84.4,Monsoon,16.1,1,3130000,3331.359147,2112.398982,1218.960165
29-07-2022,25.3,87.4,Monsoon,15.4,8,3130000,3332.046949,2065.553637,1266.493312
30-07-2022,25.4,83.3,Monsoon,14,3,3130000,3332.734751,2043.734731,1289.000019
31-07-2022,25.3,82.4,Monsoon,17.5,1.7,3130000,3333.422552,2049.870078,1283.552474
01-08-2022,25.2,81.6,Monsoon,16.7,1,3130000,3430.098348,2091.720933,1338.377415
02-08-2022,25.2,82.3,Monsoon,17.6,0.4,3130000,3653.741633,2309.078821,1344.662812
03-08-2022,25.3,84.2,Monsoon,14.7,0.8,3130000,3678.516812,2471.586981,1206.929831
04-08-2022,25,87.5,Monsoon,11.9,11.2,3130000,3398.34492,2275.331144,1123.013776
05-08-2022,23.8,93.4,Monsoon,3.6,15,3130000,3430.101338,2301.806825,1128.294513
06-08-2022,24,88.4,Monsoon,11.9,0.6,3130000,3593.850023,2404.466471,1189.383552
07-08-2022,23.6,91.8,Monsoon,10,36,3130000,3587.033013,2428.590374,1158.442639
08-08-2022,23,95.4,Monsoon,5.5,9,3130000,3439.03372,2266.554823,1172.478897
09-08-2022,22.5,94.6,Monsoon,7.3,23,3130000,3682.274445,2546.567205,1135.70724
10-08-2022,22.9,92.1,Monsoon,10.9,5,3130000,3475.930768,2275.014957,1200.915811
11-08-2022,23.2,91.5,Monsoon,7.8,16,3130000,3447.610205,2288.493378,1159.116827
12-08-2022,23.2,90.4,Monsoon,14.4,1,3130000,3544.97663,2410.695546,1134.281084
13-08-2022,23.2,91.4,Monsoon,11.8,4.4,3130000,3654.542858,2316.390856,1338.152002
14-08-2022,23.3,90.2,Monsoon,13.4,0.3,3130000,3628.999942,2511.646553,1117.353389
15-08-2022,22.8,93.2,Monsoon,6.6,5,3130000,3584.579618,2341.365911,1243.213707
16-08-2022,22.5,91.9,Monsoon,10.1,4.2,3130000,3444.702996,2309.925381,1134.777615
17-08-2022,23.3,89.6,Monsoon,13.5,0.2,3130000,3679.155944,2482.673895,1196.482049
18-08-2022,23.5,89.5,Monsoon,12.9,0.1,3130000,3675.039493,2545.997494,1129.041999
19-08-2022,23.5,90.6,Monsoon,12.9,3.1,3130000,3681.439533,2324.159639,1357.279894
20-08-2022,23.4,90.6,Monsoon,12.5,0.1,3130000,3666.751069,2237.373674,1429.377395
21-08-2022,23.6,87.8,Monsoon,13.8,0.2,3130000,3334.110354,2111.701892,1222.408462
22-08-2022,23.4,89.5,Monsoon,16,0.2,3130000,3334.798156,2108.467094,1226.331062
23-08-2022,23.6,90,Monsoon,12.2,0.1,3130000,3335.485957,2186.716417,1148.76954
24-08-2022,23.8,88.9,Monsoon,12.3,1,3130000,3336.173759,2244.946663,1091.227096
25-08-2022,24.1,85.4,Monsoon,15.2,1.2,3130000,3336.861561,2229.246112,1107.615449
26-08-2022,24.5,80.5,Monsoon,16.9,0.3,3130000,3337.549362,2323.407186,1014.142176
27-08-2022,24.2,81.2,Monsoon,17,0.5,3130000,3338.237164,2027.943151,1310.294013
28-08-2022,24.2,80,Monsoon,16.1,0.6,3130000,3338.924966,2137.656887,1201.268079
29-08-2022,24.7,79.8,Monsoon,17.3,0.1,3130000,3339.612767,2094.065603,1245.547164
30-08-2022,25.4,82.4,Monsoon,16.6,7,3130000,3340.300569,2324.370376,1015.930193
31-08-2022,25.1,86.5,Monsoon,17.5,9,3130000,3340.988371,2252.214768,1088.773603
01-09-2022,24.9,83.7,Autumn,14.8,8,3130000,3918.917279,2446.677348,1472.239931
02-09-2022,26.1,82.2,Autumn,18.9,0.3,3130000,4766.823579,3314.556566,1452.267013
03-09-2022,26.2,82.7,Autumn,18.3,9,3130000,4444.951514,2988.030565,1456.920949
04-09-2022,25.3,86.2,Autumn,11.7,2.8,3130000,4248.733119,2740.447742,1508.285377
05-09-2022,25,85.3,Autumn,11.7,1.2,3130000,3597.337898,2438.628154,1158.709744
06-09-2022,24.7,87.6,Autumn,13.7,18,3130000,3597.302403,2357.199989,1240.102414
07-09-2022,24.3,90.2,Autumn,15.2,43,3130000,3453.215289,2149.116471,1304.098818
08-09-2022,24.8,88.1,Autumn,13.8,4.5,3130000,4642.415994,2929.417536,1712.998458
09-09-2022,24.9,88.8,Autumn,10.9,16.5,3130000,4252.348181,2777.705218,1474.642963
10-09-2022,25.2,87.5,Autumn,9.8,0.1,3130000,4409.748488,2852.940675,1556.807813
11-09-2022,24.9,88.2,Autumn,13.6,38,3130000,3398.031042,2151.15192,1246.879122
12-09-2022,24.5,90.2,Autumn,11,6.5,3130000,4795.072023,3216.652657,1578.419366
13-09-2022,23.6,94.3,Autumn,8.3,13,3130000,4592.773278,2813.589263,1779.184015
14-09-2022,23.2,92.1,Autumn,13,0.2,3130000,3680.21992,2523.032227,1157.187693
15-09-2022,23.6,88.9,Autumn,11.9,3.8,3130000,3635.314863,2458.669824,1176.645039
16-09-2022,22.6,95.7,Autumn,8.4,44,3130000,3637.639341,2237.08441,1400.554931
17-09-2022,23.3,91.1,Autumn,13.3,2.5,3130000,3815.465904,2500.981021,1314.484883
18-09-2022,23,88.2,Autumn,11.8,0.8,3130000,4139.977786,2546.721541,1593.256245
19-09-2022,22.6,87.6,Autumn,13.9,1.5,3130000,4003.395163,2558.511154,1444.884009
20-09-2022,22,91.1,Autumn,3.8,7,3130000,3796.315633,2574.33929,1221.976343
21-09-2022,22.3,88.9,Autumn,4.9,1.3,3130000,3341.676172,2009.666458,1332.009714
22-09-2022,22.7,85.3,Autumn,6.8,0.4,3130000,3342.363974,2224.205347,1118.158627
23-09-2022,22.7,83.9,Autumn,9.4,0.3,3130000,3343.051776,2019.691093,1323.360683
24-09-2022,23.2,85.5,Autumn,12.7,1.7,3130000,3343.739577,2322.546571,1021.193007
25-09-2022,23.9,84.4,Autumn,16,1.2,3130000,3344.427379,2284.838168,1059.589211
26-09-2022,23.3,86.2,Autumn,13.2,0.6,3130000,3345.115181,2032.487946,1312.627235
27-09-2022,23.6,85.1,Autumn,16.8,1,3130000,3345.802982,2310.136591,1035.666392
28-09-2022,23.9,84.8,Autumn,11.5,0.3,3130000,3346.490784,2285.260299,1061.230485
29-09-2022,24.2,90.2,Autumn,13,4.2,3130000,3347.178586,2249.757262,1097.421324
30-09-2022,24.2,87.6,Autumn,16.7,3.5,3130000,3347.866387,2217.339763,1130.526624
01-10-2022,24.6,85.6,Autumn,12.8,2.4,3130000,4261.810427,2659.872,1601.938427
02-10-2022,24.5,83.7,Autumn,16.3,1.3,3130000,3618.684378,2211.712708,1406.97167
03-10-2022,24.6,79.8,Autumn,18.7,0.3,3130000,3463.46947,2105.029984,1358.439486
04-10-2022,24.1,83.3,Autumn,17.5,0.9,3130000,4764.132335,3261.553935,1502.5784
05-10-2022,24.3,86.7,Autumn,17.1,5,3130000,4788.776722,2961.072845,1827.703877
06-10-2022,24,86.5,Autumn,12.7,0.8,3130000,4557.387877,2959.634944,1597.752933
07-10-2022,23,90.9,Autumn,5.2,16.5,3130000,3816.012647,2394.891027,1421.12162
08-10-2022,23.2,86.8,Autumn,10.4,0.2,3130000,3511.474303,2248.07869,1263.395613
09-10-2022,24.2,80.3,Autumn,18.9,0,3130000,4374.665858,2745.061291,1629.604567
10-10-2022,23.7,90.2,Autumn,13.1,11,3130000,4015.473402,2743.958991,1271.514411
11-10-2022,24,90.7,Autumn,13.8,4,3130000,3547.33184,2346.515649,1200.816191
12-10-2022,23.3,90.7,Autumn,8.3,21.2,3130000,4096.448132,2664.224681,1432.223451
13-10-2022,23.6,90,Autumn,11.7,4.3,3130000,3418.345249,2246.531179,1171.81407
14-10-2022,23.5,89.9,Autumn,12.1,78.7,3130000,4705.907708,2829.490005,1876.417703
15-10-2022,23.9,81.9,Autumn,18.5,0.6,3130000,3748.56298,2330.99822,1417.56476
16-10-2022,24,76.3,Autumn,18,0.9,3130000,4342.716015,2701.128935,1641.58708
17-10-2022,24.4,86.6,Autumn,11.1,81,3130000,3826.457147,2322.172522,1504.284625
18-10-2022,23.3,92.1,Autumn,8,31,3130000,4133.078253,2757.46084,1375.617413
19-10-2022,24.7,85.3,Autumn,13.9,14,3130000,4172.285387,2597.332544,1574.952843
20-10-2022,24.3,88,Autumn,14.7,17,3130000,3639.773102,2188.178019,1451.595083
21-10-2022,24.4,87.1,Autumn,12.9,3.4,3130000,3348.554189,2111.076239,1237.47795
22-10-2022,23.9,81.6,Autumn,15.1,0.2,3130000,3349.241991,2105.50831,1243.733681
23-10-2022,22.5,68.3,Autumn,22.1,0,3130000,3349.929792,2056.561474,1293.368319
24-10-2022,22.4,63.9,Autumn,22.3,0,3130000,3350.617594,2262.588345,1088.029249
25-10-2022,22.4,64.7,Autumn,21.9,0,3130000,3351.305396,2222.339026,1128.96637
26-10-2022,22.1,68.7,Autumn,22.2,0,3130000,3351.993197,2024.618025,1327.375173
27-10-2022,21.5,67.7,Autumn,21.8,0,3130000,3352.680999,2195.802851,1156.878148
28-10-2022,21.4,65.1,Autumn,21.8,0,3130000,3353.368801,2338.853741,1014.515059
29-10-2022,21.4,63.9,Autumn,21.7,0,3130000,3354.056602,2322.426377,1031.630225
30-10-2022,21.2,62.6,Autumn,22,0,3130000,3354.744404,2130.132022,1224.612382
31-10-2022,21.1,67.7,Autumn,21.2,0,3130000,3355.432206,2314.515626,1040.91658
01-11-2022,20.9,67,Autumn,21.1,0,3130000,3767.059777,2280.655749,1486.404028
02-11-2022,22,71.5,Autumn,18.2,0,3130000,4587.320753,3147.026635,1440.294118
03-11-2022,21.9,63.6,Autumn,21.1,0,3130000,3892.741977,2587.566701,1305.175276
04-11-2022,21.8,65.6,Autumn,20.4,0,3130000,3781.165905,2452.536414,1328.629491
05-11-2022,21.7,63.4,Autumn,20.9,0,3130000,4166.378037,2641.562139,1524.815898
06-11-2022,21.6,63.3,Autumn,20.5,0,3130000,3575.124737,2325.038016,1250.086721
07-11-2022,21.5,63.6,Autumn,19.8,0,3130000,4548.263326,3074.146162,1474.117164
08-11-2022,21.9,66.9,Autumn,17.3,0,3130000,3477.448411,2263.610492,1213.837919
09-11-2022,22.5,65.7,Autumn,18.1,0,3130000,4820.055746,2956.598773,1863.456973
10-11-2022,21.1,63.7,Autumn,20.4,0,3130000,4504.185217,2812.447927,1691.73729
11-11-2022,21.4,61.8,Autumn,20.1,0,3130000,3660.171484,2215.377079,1444.794405
12-11-2022,21.5,66.2,Autumn,20,0,3130000,3375.865029,2071.482199,1304.38283
13-11-2022,21.4,66.8,Autumn,20.1,0,3130000,4567.78348,2802.786452,1764.997028
14-11-2022,22.3,70.6,Autumn,18.9,0,3130000,4407.960132,2670.534822,1737.42531
15-11-2022,22.8,71.3,Autumn,17.6,0,3130000,4440.556135,2939.207501,1501.348634
16-11-2022,21.5,70.6,Autumn,19.6,0,3130000,4502.751242,3096.084591,1406.666651
17-11-2022,20.8,64.4,Autumn,19.8,0,3130000,3476.703786,2119.86271,1356.841076
18-11-2022,19.9,60.7,Autumn,19.8,0,3130000,3895.261972,2709.811769,1185.450203
19-11-2022,19.4,63.4,Autumn,19.6,0,3130000,3538.253192,2233.007975,1305.245217
20-11-2022,18.7,61.2,Autumn,19.9,0,3130000,4637.894135,3207.273903,1430.620232
21-11-2022,18.5,61,Autumn,19.9,0,3130000,3356.120007,2283.780603,1072.339404
22-11-2022,20.6,63,Autumn,18,0,3130000,3356.807809,2162.115044,1194.692765
23-11-2022,22,66.9,Autumn,18.1,0,3130000,3357.495611,2133.800478,1223.695132
24-11-2022,22.4,70.7,Autumn,17.5,0,3130000,3358.183412,2124.912627,1233.270785
25-11-2022,23.3,75.5,Autumn,14.2,0.1,3130000,3358.871214,2176.356579,1182.514635
26-11-2022,24.1,76,Autumn,14,0.2,3130000,3359.559016,2147.482375,1212.076641
27-11-2022,23.7,77.7,Autumn,13.7,0.1,3130000,3360.246817,2344.692614,1015.554203
28-11-2022,23.4,74.1,Autumn,17,0,3130000,3360.934619,2248.154005,1112.780614
29-11-2022,22.5,72.4,Autumn,18.6,0,3130000,3361.622421,2164.211079,1197.411342
30-11-2022,21.5,71.8,Autumn,18.8,0,3130000,3362.310222,2174.444632,1187.86559
01-12-2022,20.3,69.2,Winter,18.7,0,3130000,3461.723172,2322.74734,1138.975832
02-12-2022,20.8,69.9,Winter,18.6,0,3130000,3537.194911,2177.689514,1359.505397
03-12-2022,22.8,71,Winter,15,0,3130000,3648.35252,2323.98978,1324.36274
04-12-2022,23.7,77.1,Winter,14.1,0.2,3130000,3590.225553,2317.91838,1272.307173
05-12-2022,24.1,76.9,Winter,14.2,0.1,3130000,3646.778418,2453.411672,1193.366746
06-12-2022,23,71.3,Winter,16.1,0,3130000,3482.075452,2229.807268,1252.268184
07-12-2022,21.6,72,Winter,18.5,0,3130000,3489.200235,2421.093508,1068.106727
08-12-2022,20.8,72.4,Winter,17.8,0,3130000,3650.365194,2525.385257,1124.979937
